"Species","ABAR/CHLH","AREB1/ABF2","ABCG25","ABA3","NCED3","PDS","ZEP(ABA1)","PSY","LUT5(CYP97A3)","GTG1(GPCR)","ABA2","PYR1","SnRK2.2","AAO3","CPK3","ABI1(PP2CgroupA)","DTX50","AGB1","CIPK","ABA4","GPA1","PYL1","AIT1","GCR2(GPCR)","COP1","PIF4","CHI","PHYB","FPT2","F3RhaT","F3H","STO/BBX24","F7GlcT","ANS","CHS","CYCB1;1","UVR8","A3Glc:2_XylT","DFR","A5GlcT","MYB13","PFG1/MYB12","F3:H","BIM1","SPA1","MYB73","F3AraT","BES1","CRY1","MKP1","FLS1","BGLU6","WRKY36","HY5","RUP1","CHIL","COR27","HYH","ATR","Fd3GlcT","F3Glc:2_XGlcT","BIC1","F7RhaT","OMT1","FLS3","LACS4","HUB2","SHN2","ABCG13","CYP86A4","ANL2","HOTHEAD","DCF","GPAT4","MYB41","SHN1","HUB1","CFL1","MYB106","GPAT6","NFXL2","ABCG11","CUS1","CYP86A8","DCR","LTPG2","BDG1","CD2","ABCG32","LACS1","LACS2","CYP77A6","LTPG1","MYB16","GPAT8","SHN3","HDG1","CYP77A4","CYP86A2","MAPKKK20","MPK3","SOS1","NHX1","SOS2","MKK4","SOS3","MPK6","AVP1","HKT1","DREB2C","HSFA1B","SGT1B","HSP90.2","PIF4","H2A.Z","SGT1A","HSP90.1","HSFA3","HSP70","HSFA7A","HSFA2","DREB2A","HSFA1A","HSFB1","MYB15","ZAT12/RHL41","RAP2.1","MPK3","SIZ1","CBF3","MKK2","MEKK1","CBF1","RAP2.7","ZAT10/STZ","SnRK2.6","MPK4","ICE1","HOS1","LOS2","CBF2","CRPK1","14-3-3λ","MKK4","CesA3","BGAL8","AXY8","XAX1","AGM1","CesA6","AtGUS2","TBG5","GALT2 ","PMR5","GH9A1","AXY3","XLT2","RGXT1","IRX9 ","QUA2","CGR3","GH43A","GMGT1","APSE","FUT4","RGGAT1","HPGT1","CslO(GT2)","BS1","CslC4","BXL1","CesA1","BGAL10","GAUT1","RRT1","MSR1","IRX10 ","CesA1","ADPG1","IRX8","ESK1","PL1_1","ARAD1","GAUT8","BG2","GALT29A","PARVUS","GSL5","SIA1","Tft1","CslA2","GUX1 ","RAY1","QUA3","IRX14","XT1","Bl1_6Gal","GlcAT14A","MAN1","MSR1","IRX7","IRX15","TBG4","CslD3","AGAL3","SlCel9C1","MAN2","GALT31A","XGD1","XAT","MOAT1","GXMT1","XTH31","GALS1","PME5","CslA1","FUT1","AGAL2","OsEgl1","AXY4","GH5BG"
"Cle",0,0,0.0188679245283019,0,0,0,0,0,0.0416666666666667,0,0.17741935483871,0,0.08,0,0.0697674418604651,0,0.0757575757575758,0,0.0888888888888889,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.0588235294117647,0,0,0.0727272727272727,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.2,0,0.0545454545454545,0,0,0,0,0,0,0,0,0,0.0465116279069767,0,0.0434782608695652,0.0952380952380952,0.0588235294117647,0.0238095238095238,0,0,0.0535714285714286,0.0789473684210526,0,0,0.0961538461538462,0,0,0,0,0,0,0,0,0.0588235294117647,0.104166666666667,0.0697674418604651,0.113636363636364,0.3,0,0,0.0677966101694915,0.0227272727272727,0.0263157894736842,0,0,0,0,0,0,0,0.0789473684210526,0.114754098360656,0.0851063829787234,0,0.142857142857143,0.0652173913043478,0.0392156862745098,0,0.0816326530612245,0.142857142857143,0,0,0,0,0,0,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787234,0,0,0.0425531914893617,0.0638297872340425,0,0,0,0.0784313725490196,0.0851063829787234,0,0,0,0,0,0,0.0392156862745098,0.0377358490566038,0,0,0,0.111111111111111,0.0377358490566038,0,0,0,0.0701754385964912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.157894736842105,0.0377358490566038,0,0,0,0,0.0625,0,0.025,0,0.0727272727272727,0,0.0714285714285714,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.111111111111111,0,0.0384615384615385,0,0,0,0,0.0857142857142857,0,0.0714285714285714,0.111111111111111,0.119047619047619,0,0.260869565217391,0,0,0,0.0384615384615385,0.0689655172413793,0
"Ach",0,0,0.087719298245614,0,0.307692307692308,0,0.272727272727273,0,0.0606060606060606,0,0.125,0,0.209302325581395,0,0.212765957446809,0.140350877192982,0.192982456140351,0.05,0.1875,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0.125,0,0,0.2,0,0.0333333333333333,0.0416666666666667,0,0.225806451612903,0,0,0,0.1875,0,0,0,0,0,0,0,0.19047619047619,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.196969696969697,0.163265306122449,0,0,0.0555555555555556,0.032258064516129,0,0,0.272727272727273,0,0,0,0,0,0,0,0,0.0769230769230769,0.431818181818182,0.0294117647058824,0.0967741935483871,0.363636363636364,0.333333333333333,0,0.0508474576271186,0.156862745098039,0.148936170212766,0.3,0.125,0,0,0,0,0.263157894736842,0,0.218181818181818,0.25,0,0,0.204081632653061,0.258620689655172,0.444444444444444,0.25,0,0,0.0163934426229508,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0,0.25,0,0,0.28,0.220338983050847,0,0,0,0.222222222222222,0.23728813559322,0,0,0,0,0.0769230769230769,0,0.258620689655172,0.150943396226415,0.0714285714285714,0,0.363636363636364,0,0.150943396226415,0,0.0714285714285714,0.2,0.242424242424242,0,0,0.25,0,0,0,0,0,0.307692307692308,0,0.857142857142857,0,0.133333333333333,0,0.5,0.105263157894737,0.157894736842105,0.134615384615385,0.0714285714285714,0,0.0952380952380952,0.0975609756097561,0.129032258064516,0.125,0.392857142857143,0,0.242424242424242,0,0.172413793103448,0,0.257575757575758,0,0,0,0,0.142857142857143,0.111111111111111,0,0,0,0,0.307692307692308,0,0,0.166666666666667,0.0930232558139535,0.142857142857143,0,0.0740740740740741,0.142857142857143,0,0,0.166666666666667,0.176470588235294,0.161290322580645,0.363636363636364,0.25,0,0.166666666666667,0,0.4,0,0.857142857142857,0,0.288135593220339,0.238805970149254,0
"Rgo",0,0,0,0,0,0,0,0,0.0666666666666667,0,0.024390243902439,0,0.0714285714285714,0,0.0222222222222222,0.025,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0.048780487804878,0.0294117647058824,0.0333333333333333,0.2,0,0,0,0.133333333333333,0.133333333333333,0,0,0,0,0,0,0,0,0.0857142857142857,0.0222222222222222,0,0,0.075,0.0789473684210526,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0.0909090909090909,0.0833333333333333,0,0,0,0.0769230769230769,0.0227272727272727,0,0,0,0,0.0606060606060606,0,0.0789473684210526,0,0,0,0,0.142857142857143,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645161290322581,0,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0,0,0,0.0851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0.0638297872340425,0.142857142857143,0,0,0.0277777777777778,0,0,0,0.0851063829787234,0.0625,0
"Chu",0,0,0.0784313725490196,0,0,0,0.625,0,0.533333333333333,0,0.481481481481481,0.133333333333333,0.581818181818182,0,0.546875,0.384615384615385,0.339285714285714,0,0.543859649122807,0,0.25,0.133333333333333,0.585714285714286,0,0,0,0,0,0.451612903225806,0.268292682926829,0.432432432432432,0,0.155555555555556,0.40625,0.5,0.0344827586206897,0,0.0748299319727891,0.462962962962963,0.255813953488372,0.0240963855421687,0.0384615384615385,0.613636363636364,0,0,0.0140845070422535,0.257352941176471,0.125,0.166666666666667,0,0.413333333333333,0.333333333333333,0,0,0,0.25,0,0,0,0.24812030075188,0.114457831325301,0,0.0748299319727891,0.608695652173913,0.417721518987342,0.3,0,0,0.0816326530612245,0.445945945945946,0,0,0.504424778761062,0,0.0246913580246914,0,0,0,0.0229885057471264,0,0,0.0851063829787234,0.622641509433962,0.461538461538462,0.493670886075949,0.615384615384615,0,0,0.0612244897959184,0.306122448979592,0.291666666666667,0.614285714285714,0.285714285714286,0.0227272727272727,0,0,0,0.626666666666667,0.436619718309859,0.474576271186441,0.491803278688525,0.5,0.444444444444444,0.576271186440678,0.53448275862069,0.363636363636364,0.491803278688525,0,0,0.0144927536231884,0,0,0,0,0.272727272727273,0,0,0,0.28,0,0,0.0298507462686567,0,0,0.024390243902439,0,0,0.491803278688525,0,0,0.482142857142857,0.53030303030303,0,0,0,0.618181818181818,0.508474576271186,0.03125,0,0,0,0.579831932773109,0,0.53448275862069,0.239130434782609,0.166666666666667,0,0,0,0.239130434782609,0,0.166666666666667,0,0.298507462686567,0,0.375,0,0,0,0.115384615384615,0,0,0.571428571428571,0,0,0,0,0.777777777777778,0.653846153846154,0,0.523809523809524,0.244444444444444,0.173913043478261,0,0.108108108108108,0.142857142857143,0.184210526315789,0.0476190476190476,0.354166666666667,0,0.304347826086957,0,0.166666666666667,0,0.253968253968254,0,0,0,0,0.111111111111111,0,0.222222222222222,0.2,0.12,0,0.666666666666667,0,0,0,0.125,0.2,0,0.166666666666667,0.244444444444444,0,0,0,0.0476190476190476,0.205128205128205,0,0.304347826086957,0,0.259259259259259,0,0.571428571428571,0,0,0,0.254237288135593,0.304347826086957,0.583333333333333
"Dio",0,0,0.0961538461538462,0,0.272727272727273,0,0,0,0.42,0,0.44,0,0.392156862745098,0,0.313725490196078,0.217391304347826,0.208333333333333,0,0.365384615384615,0,0,0,0.2,0,0,0,0,0,0.5,0.102040816326531,0.264150943396226,0,0.0681818181818182,0.30188679245283,0.5,0,0,0.0333333333333333,0.456521739130435,0.127659574468085,0,0.0185185185185185,0.5,0,0,0.0192307692307692,0.0943396226415094,0,0,0,0.274509803921569,0.61764705882353,0,0,0,0,0,0,0,0.0833333333333333,0.0294117647058824,0,0,0.735849056603774,0.30188679245283,0.375,0,0,0.0961538461538462,0.282608695652174,0.0869565217391304,0.3,0.285714285714286,0,0,0,0,0,0,0,0,0.0943396226415094,0.295454545454545,0.311111111111111,0.28,0.285714285714286,0,0.0869565217391304,0.157894736842105,0.393939393939394,0.366666666666667,0.588235294117647,0,0,0,0,0.0869565217391304,0.638888888888889,0.288888888888889,0.478260869565217,0.456140350877193,0.333333333333333,0.176470588235294,0.392156862745098,0.333333333333333,0.0833333333333333,0.457627118644068,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.0645161290322581,0,0,0,0,0,0.456140350877193,0,0,0.357142857142857,0.406779661016949,0,0,0,0.37037037037037,0.464285714285714,0,0,0,0,0.52,0.117647058823529,0.333333333333333,0.333333333333333,0.0833333333333333,0,0,0,0.333333333333333,0.5,0.0833333333333333,0.5,0.265625,0,0,0.4,0,0,0.135135135135135,0,0,0.5,0,0,0,0.0769230769230769,0,0.355555555555556,0,0.580645161290323,0.348837209302326,0.0833333333333333,0.133333333333333,0.111111111111111,0.0833333333333333,0.32258064516129,0.0769230769230769,0.194444444444444,0.137931034482759,0.242424242424242,0.05,0.296296296296296,0.137931034482759,0,0,0,0,0,0,0,0.15,0,0.138888888888889,0,0.5,0,0,0.357142857142857,0.08,0.344827586206897,0,0.0833333333333333,0.333333333333333,0,0,0.357142857142857,0.0769230769230769,0.34375,0,0.25,0,0.225806451612903,0,0.511111111111111,0,0,0,0,0.265625,0
"Syd",0,0,0.11864406779661,0.25,0,0,0.153846153846154,0,0.291666666666667,0,0.229166666666667,0.607142857142857,0.189655172413793,0,0.234042553191489,0.137931034482759,0,0,0.155172413793103,0,0,0.607142857142857,0.113207547169811,0,0,0,0,0,0.142857142857143,0.0204081632653061,0.0983606557377049,0,0.0126582278481013,0.0545454545454545,0,0,0,0.0793650793650794,0.125,0,0,0,0.532258064516129,0,0,0,0.0158730158730159,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0,0.0806451612903226,0,0.0117647058823529,0.478260869565217,0.105263157894737,0.1,0,0,0.105263157894737,0.411764705882353,0.0416666666666667,0.444444444444444,0.31578947368421,0,0,0.0147058823529412,0,0,0,0,0,0.105263157894737,0.238095238095238,0.411764705882353,0.428571428571429,0.444444444444444,0,0.0454545454545455,0.107142857142857,0.1,0.1,0.472727272727273,0.25,0,0,0,0.0454545454545455,0.454545454545455,0.408163265306122,0.263157894736842,0.15,0,0,0.135593220338983,0.155172413793103,0,0.15,0.333333333333333,0,0.0588235294117647,0,0,0,0,0.214285714285714,0,0,0,0.153846153846154,0,0,0.0779220779220779,0,0,0,0,0.0317460317460317,0.15,0,0.0555555555555556,0.16,0.163636363636364,0.0289855072463768,0,0,0.142857142857143,0.155172413793103,0,0,0,0.028169014084507,0.153846153846154,0.0526315789473684,0.155172413793103,0.125,0,0,0,0.333333333333333,0.121212121212121,0,0,0,0.308823529411765,0,0,0.0952380952380952,0,0,0.09375,0,0,0.583333333333333,0,0,0.0909090909090909,0.0769230769230769,0,0.166666666666667,0,0,0.133333333333333,0,0,0,0,0.242424242424242,0.0769230769230769,0.17948717948718,0,0.308823529411765,0.0833333333333333,0.25,0,0.185185185185185,0,0,0,0,0,0,0,0,0.121212121212121,0,0.538461538461538,0,0,0,0,0.235294117647059,0.333333333333333,0,0.148148148148148,0,0,0,0.0769230769230769,0.228571428571429,0,0.308823529411765,0.333333333333333,0.294117647058824,0,0.189189189189189,0,0,0,0.188679245283019,0.313432835820896,0
"Acc",0,0,0.188679245283019,0,0.384615384615385,0.4,0.714285714285714,0,0.442307692307692,0,0.51063829787234,0,0.309090909090909,0,0.423076923076923,0.274509803921569,0.368421052631579,0,0.25,0,0,0,0.4,0,0,0,0,0,0.4375,0.155172413793103,0.441860465116279,0,0.0566037735849057,0.25,0.260869565217391,0,0.0263157894736842,0,0.264705882352941,0.142857142857143,0,0,0.63265306122449,0,0,0,0.157894736842105,0,0,0,0.391304347826087,0.5,0,0,0,0,0,0,0,0.152542372881356,0,0,0,0.5,0.289473684210526,0.135135135135135,0,0,0.163265306122449,0.515151515151515,0,0,0.0588235294117647,0.153846153846154,0,0,0,0,0,0.153846153846154,0,0.16,0.266666666666667,0.507462686567164,0.230769230769231,0,0,0,0.105263157894737,0.146341463414634,0.17948717948718,0.472727272727273,0,0,0.153846153846154,0,0,0.480769230769231,0.454545454545455,0.239130434782609,0.271186440677966,0,0.333333333333333,0.189189189189189,0.260869565217391,0.230769230769231,0.266666666666667,0,0,0.0357142857142857,0,0,0.166666666666667,0,0.15,0,0.142857142857143,0,0.269230769230769,0,0,0.0526315789473684,0,0,0,0,0,0.271186440677966,0,0,0.25,0.317073170731707,0,0,0,0.37037037037037,0.283333333333333,0,0,0,0,0.333333333333333,0.25,0.260869565217391,0.0555555555555556,0,0,0.4,0,0.0555555555555556,0,0,0,0.386666666666667,0.153846153846154,0,0.176470588235294,0.5,0,0.212121212121212,0,0,0,0,0,0,0,0,0.372093023255814,0,0.222222222222222,0.0571428571428571,0,0,0.0909090909090909,0.09375,0.0416666666666667,0,0.508196721311475,0,0.397435897435897,0.241379310344828,0.0384615384615385,0,0.31578947368421,0,0,0.142857142857143,0,0,0,0,0.363636363636364,0.2,0,0,0,0,0,0.0882352941176471,0,0,0,0.0606060606060606,0,0.142857142857143,0,0,0.0384615384615385,0.4,0.363636363636364,0,0.618181818181818,0,0.642857142857143,0,0,0,0.314814814814815,0.363636363636364,0.4
"Caa",0,0,0.214285714285714,0,0.166666666666667,0,0.285714285714286,0,0.459016393442623,0,0.375,0.181818181818182,0.291666666666667,0,0.169811320754717,0,0.391891891891892,0,0.244444444444444,0,0,0.181818181818182,0.296875,0,0,0,0,0,0.214285714285714,0.1875,0.257575757575758,0,0.14,0.323076923076923,0,0,0,0.170212765957447,0.296296296296296,0.178571428571429,0.0119047619047619,0.0111111111111111,0.5,0,0,0.0136986301369863,0.208333333333333,0.285714285714286,0,0,0.283333333333333,0.521739130434783,0,0,0,0,0,0,0,0.204081632653061,0.127659574468085,0,0.0882352941176471,0.217391304347826,0.287878787878788,0.2,0,0,0.218181818181818,0.419354838709677,0,0.444444444444444,0.404255319148936,0,0.0119047619047619,0,0,0,0.0117647058823529,0,0,0.222222222222222,0.481481481481481,0.432432432432432,0.461538461538462,0.416666666666667,0.5,0,0.214285714285714,0.205128205128205,0.2,0.371428571428571,0,0.0120481927710843,0,0,0,0.432432432432432,0.411764705882353,0.259259259259259,0.258620689655172,0,0.181818181818182,0.297872340425532,0.204081632653061,0.1,0.271186440677966,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.208333333333333,0,0,0,0,0,0.0117647058823529,0,0,0.258620689655172,0,0,0.218181818181818,0.2,0,0,0,0.282608695652174,0.258620689655172,0.048780487804878,0,0,0,0.36,0.2,0.204081632653061,0.325581395348837,0,0,0,0,0.325581395348837,0,0,0,0.232142857142857,0,0,0.333333333333333,0.2,0,0.166666666666667,0,0,0,0,0,0,0.2,0.5625,0.424657534246575,0.117647058823529,0.31578947368421,0.325581395348837,0,0.121212121212121,0,0,0.433333333333333,0.1875,0.565217391304348,0.121212121212121,0.232142857142857,0.0909090909090909,0.379310344827586,0.117647058823529,0.126582278481013,0,0.125,0,0,0.2,0.117647058823529,0,0.181818181818182,0.166666666666667,0,0,0,0,0,0,0.433333333333333,0,0,0.325581395348837,0,0,0,0.2,0.433333333333333,0,0.216666666666667,0,0.230769230769231,0,0.489795918367347,0,0,0,0.12,0.216666666666667,0.4
"Hma",0,0,0.103448275862069,0,0.125,0.6,0,0,0.268292682926829,0,0.261904761904762,0.222222222222222,0.227272727272727,0,0.186046511627907,0,0.28125,0,0.0952380952380952,0,0,0.222222222222222,0.2,0,0,0,0,0,0.5,0.0517241379310345,0.40983606557377,0,0.0677966101694915,0.416666666666667,0,0.0434782608695652,0.103448275862069,0.0769230769230769,0.178571428571429,0.0444444444444444,0.0408163265306122,0.0434782608695652,0.53968253968254,0,0,0.0222222222222222,0.0793650793650794,0,0.666666666666667,0,0.403846153846154,0.25531914893617,0,1,0,0,0,1,0,0.0740740740740741,0.0769230769230769,0,0.101694915254237,0.142857142857143,0.407407407407407,0.161290322580645,0,0,0.133333333333333,0.212121212121212,0.111111111111111,0.4,0.350877192982456,0,0.06,0,0,0,0.0638297872340425,0,0,0.111111111111111,0.209302325581395,0.225806451612903,0.476190476190476,0.545454545454545,0,0.111111111111111,0.0333333333333333,0.129032258064516,0.142857142857143,0.404761904761905,0,0.0652173913043478,0,0,0.111111111111111,0.377777777777778,0.233333333333333,0.43859649122807,0.111111111111111,0,0,0.142857142857143,0.302325581395349,0.2,0.111111111111111,0,0,0,0,0,0,0,0.260869565217391,0,0,0,0.24,0,0,0,0,0,0.0425531914893617,0,0,0.111111111111111,0,0,0.166666666666667,0.4,0,0,0,0.195121951219512,0.1,0,0.666666666666667,0,0,0.458333333333333,0.166666666666667,0.302325581395349,0.146341463414634,0.214285714285714,0,0,0,0.146341463414634,0,0.214285714285714,0,0.377049180327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.227272727272727,0,0,0.15,0.222222222222222,0.103448275862069,0.0512820512820513,0,0.32,0,0.25,0.103448275862069,0.35593220338983,0.0833333333333333,0.291666666666667,0.1,0.229166666666667,0,0.0857142857142857,0.166666666666667,0,0,0,0.0909090909090909,0,0,0,0,0,0.25,0,0,0.32,0,0.222222222222222,0.157894736842105,0,0,0,0,0.307692307692308,0,0.345454545454545,0,0.15,0,0.355555555555556,0,0,0,0.229166666666667,0.368421052631579,0
"Mao",0,0,0,0,0.222222222222222,0,0.5,0,0.189189189189189,0,0.387096774193548,0,0.241379310344828,0,0.352941176470588,0.03125,0.181818181818182,0,0.233333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0.555555555555556,0.102040816326531,0.294117647058824,0,0.0681818181818182,0.230769230769231,0.166666666666667,0.0869565217391304,0,0.0344827586206897,0.363636363636364,0.104166666666667,0,0,0.644444444444444,0,0,0,0.113636363636364,0,0,0,0.258064516129032,0.363636363636364,0,0,0,0,0,0,0,0.106382978723404,0.0588235294117647,0,0,0.681818181818182,0.25,0,0,0,0.0303030303030303,0.325581395348837,0,0.222222222222222,0.285714285714286,0,0,0,0,0,0,0,0,0.0294117647058824,0.419354838709677,0.395348837209302,0.142857142857143,0.6,0,0,0,0,0,0.604651162790698,0,0,0,0.0285714285714286,0,0.652173913043478,0.4,0.241379310344828,0.285714285714286,0,0,0.266666666666667,0.130434782608696,0.285714285714286,0.303030303030303,0.176470588235294,0,0.0833333333333333,0,0,0,0,0.142857142857143,0,0,0,0.210526315789474,0,0,0.125,0,0,0,0,0,0.285714285714286,0,0.0344827586206897,0.15,0.137931034482759,0.0344827586206897,0.0625,0,0.233333333333333,0.285714285714286,0,0,0,0.037037037037037,0.428571428571429,0.25,0.130434782608696,0.379310344827586,0,0,0,0,0.366666666666667,0,0,0,0.297297297297297,0.363636363636364,0,0.111111111111111,0,0,0.0476190476190476,0,0,0,0,0,0.2,0,0.5,0.40625,0,0.230769230769231,0.366666666666667,0,0.0526315789473684,0,0,0.125,0,0.189189189189189,0.05,0.285714285714286,0.125,0.107142857142857,0.0526315789473684,0.227272727272727,0,0.05,0,0,0.166666666666667,0,0.3,0,0.0476190476190476,0,0,0,0,0.25,0,0.136363636363636,0,0,0.379310344827586,0,0.347826086956522,0.25,0,0.130434782608696,0,0.277777777777778,0,0.333333333333333,0,0.318181818181818,0,0,0,0.238095238095238,0.277777777777778,0
"Tsp",0,0,0.107142857142857,0,0,0.25,0.4,0,0.571428571428571,0,0.625,0,0.462962962962963,0,0.434782608695652,0.236363636363636,0.546875,0,0.459016393442623,0,0,0,0.565217391304348,0,0,0,0,0,0.0833333333333333,0.186274509803922,0.320754716981132,0,0.162162162162162,0.36734693877551,0.836734693877551,0.0833333333333333,0,0.0288461538461538,0.536585365853659,0.228915662650602,0,0,0.662650602409639,0,0,0,0.204301075268817,0,0,0,0.307692307692308,0.612244897959184,0.0363636363636364,0,0,0,0,0,0,0.213483146067416,0.075,0,0.01,0.568181818181818,0.294117647058824,0.292682926829268,0,0,0.107142857142857,0.53125,0,0,0.512820512820513,0,0,0,0,0,0,0,0,0.109090909090909,0.357142857142857,0.586206896551724,0.555555555555556,0.75,0,0,0.0740740740740741,0.285714285714286,0.292682926829268,0.611111111111111,0.333333333333333,0,0,0,0,0.6,0.5625,0.564516129032258,0.5625,0,0,0.482142857142857,0.484848484848485,0.3,0.56,0,0,0.0526315789473684,0,0,0,0,0.266666666666667,0,0,0,0.0909090909090909,0,0,0.0930232558139535,0,0,0,0,0.0256410256410256,0.5625,0,0.0256410256410256,0.446153846153846,0.431034482758621,0,0,0,0.509090909090909,0.553191489361702,0,0,0,0,0.56,0,0.484848484848485,0.228571428571429,0,0,0.583333333333333,0.666666666666667,0.228571428571429,0,0,0,0.375,0.181818181818182,0,0.307692307692308,0,0,0.0333333333333333,0,0,0,0.333333333333333,0,0,0,0.428571428571429,0.441860465116279,0.363636363636364,0.583333333333333,0.228571428571429,0,0.0666666666666667,0,0,0.21875,0,0.543478260869565,0.0666666666666667,0.375,0.208333333333333,0.21875,0.0666666666666667,0.25531914893617,0,0.0357142857142857,0,0,0.545454545454545,0.363636363636364,0.142857142857143,0.307692307692308,0.032258064516129,0,0,0,0,0,0,0.233333333333333,0.666666666666667,0,0.228571428571429,0.4,0.181818181818182,0,0,0.225806451612903,0.583333333333333,0.391304347826087,0.666666666666667,0.568627450980392,0,0.482142857142857,0,0,0.333333333333333,0.260869565217391,0.391304347826087,0.4
"Nnu",0,0,0.111111111111111,0,0,0,0,0,0.303571428571429,0,0.35,0,0.16,0,0.104166666666667,0.127659574468085,0.16,0,0.176470588235294,0,0.25,0,0.25,0,0,0,0,0,0.25,0.153846153846154,0.0980392156862745,0,0.0238095238095238,0.1,0,0.0769230769230769,0,0.0217391304347826,0.257142857142857,0.0571428571428571,0,0,0.275,0,0,0,0.133333333333333,0,0,0,0.0816326530612245,0.28125,0,0,0,0,0,0,0,0.162162162162162,0.0256410256410256,0,0.0222222222222222,0.508771929824561,0.106382978723404,0.135135135135135,0,0,0.113207547169811,0.257575757575758,0,0,0.372549019607843,0.125,0,0,0,0,0,0.125,0,0.113207547169811,0.333333333333333,0.289855072463768,0.36,0.583333333333333,0,0,0.115384615384615,0.157894736842105,0.142857142857143,0.166666666666667,0.333333333333333,0,0.125,0,0,0.181818181818182,0.242857142857143,0.236363636363636,0.260869565217391,0,0,0.254901960784314,0.12,0.333333333333333,0.260869565217391,0,0.75,0.0701754385964912,0,0,0,0,0.222222222222222,0,0,0,0.166666666666667,0,0,0.0645161290322581,0,0,0,0,0,0.260869565217391,0,0,0.0943396226415094,0.15,0,0,0,0.2,0.25531914893617,0,0,0,0,0.528735632183908,0,0.12,0.146341463414634,0.111111111111111,0,0,0,0.142857142857143,0,0.125,0,0.392156862745098,0,0,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0.5,0.492063492063492,0,0,0.146341463414634,0.111111111111111,0,0.0540540540540541,0.0714285714285714,0.128205128205128,0,0.367647058823529,0,0.4,0,0.125,0,0.238095238095238,0,0,0,0,0,0,0,0,0.147058823529412,0,0,0,0,0,0.0666666666666667,0.135135135135135,0,0.111111111111111,0.135135135135135,0,0,0,0,0.116279069767442,0,0.408163265306122,0,0.378378378378378,0,0.506329113924051,0,0,0,0.241935483870968,0.4,0
